0.95,0.002,0.00084,0.0000005
0.85,0.002,0.00078,0.0000005
0.75,0.002,0.00071,0.0000005
0.65,0.002,0.00063,0.0000005
0.55,0.002,0.000565,0.0000005
0.45,0.002,0.00049,0.0000005
0.35,0.002,0.000425,0.0000005
0.25,0.002,0.00035,0.0000005
0.15,0.002,0.00029,0.0000005
0.05,0.002,0.00023,0.0000005
