0,0,0.0002,0.0000001
0.1,0.002,0.00026,0.0000001
0.2,0.002,0.00032,0.0000001
0.3,0.002,0.0004,0.0000001
0.4,0.002,0.000465,0.0000001
0.5,0.002,0.00053,0.0000001
0.6,0.002,0.000605,0.0000001
0.7,0.002,0.00067,0.0000001
0.8,0.002,0.00074,0.0000001
0.9,0.002,0.00081,0.0000001
1,0.002,0.000875,0.0000001
