1.91809E+0,4.28859E-2
1.92504E+0,3.62187E-2
1.93221E+0,5.03932E-2
1.94051E+0,6.07574E-2
1.95119E+0,4.09222E-2
1.95692E+0,4.99456E-2
1.96650E+0,4.86355E-2
1.97428E+0,3.77628E-2
1.98181E+0,5.88552E-2
1.99088E+0,4.21995E-2
1.99814E+0,3.24429E-2
2.00576E+0,3.36211E-2
2.01373E+0,7.84402E-3
2.02298E+0,3.50950E-2
2.03259E+0,2.94237E-2
2.04118E+0,2.04025E-2
2.05255E+0,1.73441E-2
2.06155E+0,1.39780E-2
2.07028E+0,1.04668E-2
2.07784E+0,2.14900E-2
2.08797E+0,2.34174E-2
2.09547E+0,2.09560E-2
2.10282E+0,4.24804E-2
2.11014E+0,3.98379E-2
2.11875E+0,3.86631E-2
2.12777E+0,4.85367E-2
2.13742E+0,5.43025E-2
2.14554E+0,5.77228E-2
2.15379E+0,4.82343E-2
2.16225E+0,4.87825E-2
2.17066E+0,6.15141E-2
2.17835E+0,3.66317E-2
2.18762E+0,5.10711E-2
2.19648E+0,5.20185E-2
2.20671E+0,4.54866E-2
2.21459E+0,6.09595E-2
2.22353E+0,6.00292E-2
2.23238E+0,5.35933E-2
2.24037E+0,6.71009E-2
2.25148E+0,6.45105E-2
2.26050E+0,7.62479E-2
2.26892E+0,7.16334E-2
2.27746E+0,5.89088E-2
2.28559E+0,6.44992E-2
2.29311E+0,6.67553E-2
2.30172E+0,4.94526E-2
2.31001E+0,6.92803E-2
2.31944E+0,7.95341E-2
2.32768E+0,8.19163E-2
2.33853E+0,1.03152E-1
2.34930E+0,1.10687E-1
2.35980E+0,1.31662E-1
2.37309E+0,1.53093E-1
2.38184E+0,1.44923E-1
2.39043E+0,1.55525E-1
2.39858E+0,1.62950E-1
2.40689E+0,1.65940E-1
2.41437E+0,1.70866E-1
2.44671E+0,1.51815E-1
2.45671E+0,1.62627E-1
2.46692E+0,1.67177E-1
2.47640E+0,1.48853E-1
2.48510E+0,1.38896E-1
2.49486E+0,1.47204E-1
2.50440E+0,1.58890E-1
2.51441E+0,1.55576E-1
2.52308E+0,1.47568E-1
2.53104E+0,1.61645E-1
2.53970E+0,1.72565E-1
2.54793E+0,1.63451E-1
2.55590E+0,1.72562E-1
2.56424E+0,1.74567E-1
2.57056E+0,1.67274E-1
2.57895E+0,1.84691E-1
2.58679E+0,1.80483E-1
2.59474E+0,1.90507E-1
2.60207E+0,1.90608E-1
2.61082E+0,1.91867E-1
2.62110E+0,1.95708E-1
2.62869E+0,2.01383E-1
2.63796E+0,1.80643E-1
2.64683E+0,1.94187E-1
2.65514E+0,2.04666E-1
2.66530E+0,2.02597E-1
2.67566E+0,2.12077E-1
2.68536E+0,1.95124E-1
2.69470E+0,1.93539E-1
2.70364E+0,1.81451E-1
2.71363E+0,1.73630E-1
2.72390E+0,1.68786E-1
2.73195E+0,1.52654E-1
2.74148E+0,1.62522E-1
2.75160E+0,1.54916E-1
2.76043E+0,1.36257E-1
2.76930E+0,1.43221E-1
2.77865E+0,1.45289E-1
2.78739E+0,1.34978E-1
2.79565E+0,1.30640E-1
2.80269E+0,1.31950E-1
2.80978E+0,1.33090E-1
2.81708E+0,1.31859E-1
2.82595E+0,1.56270E-1
2.83385E+0,1.34551E-1
2.84082E+0,1.42327E-1
2.84802E+0,1.55120E-1
2.85536E+0,1.48446E-1
2.86307E+0,1.57569E-1
2.87063E+0,1.48578E-1
2.87760E+0,1.49793E-1
2.88502E+0,1.63286E-1
2.89261E+0,1.45613E-1
2.89975E+0,1.47999E-1
2.90613E+0,1.29050E-1
2.91350E+0,1.41504E-1
2.92152E+0,1.17526E-1
2.92629E+0,1.17369E-1
2.93275E+0,1.17299E-1
2.93919E+0,9.80338E-2
2.94544E+0,9.07223E-2
2.95401E+0,9.51026E-2
2.96067E+0,9.73490E-2
2.96813E+0,1.05314E-1
2.97547E+0,9.23654E-2
2.98295E+0,9.02033E-2
2.98903E+0,6.61291E-2
2.99683E+0,5.54014E-2
3.00293E+0,4.63371E-2
3.01684E+0,2.72147E-2
3.02334E+0,2.65871E-2
3.03193E+0,2.19913E-2
3.03869E+0,1.36296E-2
3.05507E+0,2.81471E-2
3.06367E+0,3.16323E-2
3.07015E+0,3.77683E-2
3.07678E+0,3.85414E-2
3.08562E+0,4.47423E-2
3.09332E+0,4.79441E-2
3.10078E+0,5.29077E-2
3.10836E+0,5.24321E-2
3.11722E+0,5.00786E-2
3.12499E+0,5.59880E-2
3.13316E+0,5.21355E-2
3.14120E+0,4.34009E-2
3.14970E+0,2.84204E-2
3.15756E+0,2.83083E-2
3.16831E+0,2.51518E-2
3.17777E+0,1.88596E-2
3.18779E+0,2.10716E-2
3.19720E+0,2.10026E-2
3.20395E+0,2.05629E-2
3.21114E+0,2.01602E-2
3.21913E+0,2.12329E-2
3.22660E+0,2.79202E-2
3.23445E+0,4.35365E-2
3.24158E+0,4.10934E-2
3.25050E+0,4.85167E-2
3.25807E+0,6.20598E-2
3.26551E+0,6.64041E-2
3.27243E+0,4.95414E-2
3.27924E+0,5.00463E-2
3.28577E+0,6.00204E-2
3.29401E+0,4.80321E-2
3.30099E+0,4.57731E-2
3.30629E+0,5.57542E-2
3.31304E+0,6.27578E-2
3.32159E+0,5.17278E-2
3.32865E+0,5.02981E-2
3.33492E+0,6.04868E-2
3.34343E+0,4.70507E-2
3.34941E+0,3.20836E-2
3.35448E+0,3.61455E-2
