150.4,0.2,1216.4,0.2,148.9,1204.2
170.8,0.2,1287.1,0.2,169.1,1274.2
190.7,0.2,1366.5,0.2,188.8,1352.8
210,0.2,1439.2,0.2,207.9,1424.8
229.3,0.2,1491.3,0.2,227.0,1476.4
250,0.2,1554.9,0.2,247.5,1539.4
