-0.00001,12.35625,0.02
0.0000108,9.05,0.02
0.0000304,6.73125,0.02
0.0000488,4.9875,0.02
0.000068,3.7625,0.02
0.0000868,2.8,0.02
0.0001048,2.04375,0.005
0.0001248,1.55,0.005
0.000142,1.10625,0.005
0.0001604,0.925,0.005
