3.36879E+0,8.63673E-2
3.36508E+0,9.54926E-2
3.36060E+0,1.15906E-1
3.35398E+0,1.14081E-1
3.34084E+0,2.20842E-2
3.33464E+0,1.09086E-2
3.32852E+0,2.00136E-2
3.32210E+0,2.54768E-2
3.31558E+0,3.11370E-2
3.30970E+0,2.96280E-2
3.30387E+0,2.94820E-2
3.29673E+0,1.62818E-2
3.29069E+0,1.79401E-2
3.28461E+0,5.34623E-2
3.27862E+0,5.28215E-2
3.27302E+0,5.37127E-2
3.26715E+0,6.20695E-2
3.25965E+0,7.16441E-2
3.25246E+0,5.41753E-2
3.24532E+0,3.46793E-2
3.24055E+0,3.06439E-2
3.23574E+0,4.63686E-2
3.22941E+0,5.23978E-2
3.22215E+0,5.00782E-2
3.21443E+0,2.79899E-2
3.20678E+0,3.37995E-2
3.20075E+0,3.50757E-2
3.19225E+0,3.75236E-2
3.18850E+0,3.97722E-2
3.18196E+0,7.44495E-2
3.17781E+0,7.21211E-2
3.17113E+0,8.19124E-2
3.16422E+0,9.19520E-2
3.15833E+0,1.08543E-1
3.15409E+0,1.17039E-1
3.14836E+0,7.85926E-2
3.14252E+0,1.06014E-1
3.13406E+0,9.18734E-2
3.13403E+0,8.63125E-2
3.12879E+0,8.99205E-2
3.12429E+0,1.02723E-1
3.11767E+0,1.62806E-1
3.11321E+0,2.16185E-1
3.11315E+0,2.32887E-1
3.10854E+0,2.71122E-1
3.10422E+0,3.26665E-1
3.09976E+0,3.55856E-1
3.09475E+0,4.10397E-1
3.09032E+0,3.46767E-1
3.08449E+0,3.95424E-1
3.07882E+0,3.72431E-1
3.07394E+0,3.68618E-1
3.06737E+0,3.38704E-1
3.06267E+0,3.10952E-1
3.05677E+0,2.46104E-1
3.04897E+0,2.23536E-1
3.04349E+0,7.35379E-2
3.03754E+0,3.51590E-2
3.03143E+0,1.78934E-2
3.02444E+0,5.82402E-2
3.01848E+0,6.59058E-2
3.01307E+0,8.05088E-2
3.00834E+0,5.97829E-2
3.00238E+0,5.19596E-2
2.99847E+0,4.22668E-2
2.99204E+0,7.98532E-2
2.98750E+0,9.18206E-2
2.98143E+0,8.06917E-2
2.97647E+0,5.51278E-2
2.97209E+0,5.62336E-2
2.96709E+0,3.62096E-2
2.96297E+0,5.04209E-2
2.95893E+0,5.62961E-2
2.95443E+0,5.80695E-2
2.95026E+0,7.80922E-2
2.94582E+0,9.28606E-2
2.94119E+0,8.55471E-2
2.93507E+0,5.30936E-2
2.93015E+0,6.44111E-2
2.92616E+0,1.17388E-1
2.92212E+0,1.31390E-1
2.91595E+0,1.72595E-1
2.91588E+0,2.03716E-1
2.91242E+0,2.37110E-1
2.90772E+0,2.17629E-1
2.90360E+0,2.49219E-1
2.89993E+0,2.69085E-1
2.89606E+0,2.78776E-1
2.89227E+0,3.07305E-1
2.88859E+0,2.46643E-1
2.88391E+0,2.42858E-1
2.87985E+0,2.49555E-1
2.87589E+0,3.84145E-1
2.87274E+0,4.46984E-1
2.86896E+0,4.55078E-1
2.86288E+0,6.66430E-1
2.85875E+0,7.48150E-1
2.85479E+0,9.11964E-1
2.85018E+0,1.02177E+0
2.84642E+0,1.01917E+0
2.84273E+0,1.07155E+0
2.83881E+0,1.02543E+0
2.83575E+0,1.05768E+0
2.83146E+0,9.85117E-1
2.82751E+0,8.42144E-1
2.82345E+0,7.77785E-1
2.82070E+0,6.77307E-1
2.81632E+0,5.50634E-1
2.80671E+0,5.13718E-1
2.80326E+0,1.00170E-1
2.80085E+0,5.57670E-2
2.79735E+0,5.18630E-3
2.79483E+0,5.09334E-2
2.79097E+0,5.27385E-2
2.78659E+0,9.71664E-2
2.78656E+0,8.22116E-2
2.78220E+0,8.92240E-2
2.77863E+0,6.16954E-2
2.77471E+0,5.37368E-2
2.77096E+0,3.46781E-2
2.76124E+0,8.00630E-2
2.75690E+0,1.02181E-1
2.75183E+0,9.23610E-2
2.74741E+0,8.25630E-2
2.74184E+0,4.28553E-2
2.73778E+0,2.90491E-2
2.73277E+0,7.44294E-2
2.72713E+0,1.32336E-1
2.72326E+0,1.41440E-1
2.71950E+0,1.57144E-1
2.71661E+0,1.44814E-1
2.71341E+0,1.41078E-1
2.70965E+0,9.54481E-2
2.70678E+0,8.28415E-2
2.70257E+0,1.05463E-1
2.69934E+0,1.18341E-1
2.69672E+0,1.34020E-1
2.69289E+0,2.27736E-1
2.68846E+0,2.70233E-1
2.68328E+0,3.75120E-1
2.67864E+0,3.44341E-1
2.67508E+0,3.47831E-1
2.67111E+0,3.39029E-1
2.66645E+0,3.22220E-1
2.65959E+0,4.47909E-1
2.65597E+0,5.15646E-1
2.65066E+0,7.45746E-1
2.64617E+0,8.80422E-1
2.64287E+0,9.89047E-1
2.63863E+0,1.13355E+0
2.63482E+0,1.27456E+0
2.63159E+0,1.32557E+0
2.62876E+0,1.37249E+0
2.62465E+0,1.32809E+0
2.62100E+0,1.31517E+0
2.61617E+0,1.21248E+0
2.61127E+0,1.09144E+0
2.60818E+0,9.52201E-1
2.60503E+0,8.02593E-1
2.60123E+0,6.38510E-1
2.59741E+0,4.54082E-1
2.59401E+0,4.06550E-1
2.59107E+0,2.30077E-1
2.58667E+0,4.00552E-2
2.58033E+0,6.67464E-2
2.57530E+0,6.90441E-2
2.56955E+0,9.93706E-2
2.56509E+0,6.46221E-2
2.55879E+0,5.75582E-2
2.55323E+0,1.19405E-2
2.54744E+0,3.28598E-2
2.53858E+0,9.03400E-2
2.53170E+0,3.96012E-2
2.52400E+0,4.19628E-2
2.51891E+0,7.31205E-2
2.51384E+0,1.15276E-1
2.50622E+0,1.66049E-1
2.50234E+0,1.46389E-1
2.49811E+0,1.36430E-1
2.49429E+0,8.97114E-2
2.48971E+0,5.89763E-2
2.48534E+0,7.93256E-2
2.48048E+0,1.37189E-1
2.47575E+0,1.88946E-1
2.47084E+0,2.35926E-1
2.46736E+0,2.75784E-1
2.46358E+0,2.69920E-1
2.45939E+0,2.21653E-1
2.45320E+0,2.16102E-1
2.44989E+0,1.99446E-1
2.44540E+0,2.47873E-1
2.44106E+0,3.79396E-1
2.43693E+0,4.17964E-1
2.43398E+0,5.02640E-1
2.43059E+0,5.97489E-1
2.42541E+0,7.68236E-1
2.42081E+0,8.30046E-1
2.41547E+0,9.57195E-1
2.41255E+0,9.78478E-1
2.40823E+0,1.02014E+0
2.40432E+0,1.01756E+0
2.40156E+0,1.04275E+0
2.39742E+0,8.84197E-1
2.39352E+0,8.09610E-1
2.38859E+0,6.82224E-1
2.38342E+0,4.76811E-1
2.38051E+0,3.79447E-1
2.37709E+0,3.44107E-1
2.37329E+0,2.02578E-1
2.36948E+0,1.49687E-1
2.36571E+0,6.42403E-2
2.35874E+0,5.72205E-2
2.35432E+0,9.19978E-2
2.35048E+0,1.07612E-1
2.34301E+0,1.10326E-1
2.33892E+0,1.12130E-1
2.33166E+0,8.95588E-2
2.32839E+0,6.50353E-2
2.32404E+0,4.88372E-2
2.31962E+0,1.95363E-2
2.31446E+0,4.50672E-2
2.31069E+0,6.32659E-2
2.30638E+0,1.04696E-1
2.30267E+0,1.03920E-1
2.30048E+0,1.15308E-1
2.29621E+0,1.17054E-1
2.29171E+0,1.05020E-1
2.28867E+0,9.11956E-2
2.28425E+0,7.41543E-2
2.28103E+0,5.58818E-2
2.27659E+0,5.52234E-2
2.27318E+0,4.85472E-2
2.26880E+0,3.92805E-2
2.26651E+0,3.60843E-2
2.26261E+0,2.71364E-2
2.25783E+0,2.33144E-2
2.25296E+0,4.95843E-2
2.24747E+0,7.73776E-2
2.24228E+0,9.79659E-2
2.23853E+0,1.04656E-1
2.23476E+0,1.01756E-1
2.23094E+0,1.11712E-1
2.22718E+0,8.97012E-2
2.22452E+0,8.57407E-2
2.22039E+0,6.22173E-2
2.21576E+0,4.43526E-2
2.21074E+0,6.20625E-2
2.20694E+0,9.46455E-2
2.20308E+0,1.29888E-1
2.19803E+0,1.85229E-1
2.19367E+0,2.17158E-1
2.18988E+0,2.25363E-1
2.18539E+0,2.58970E-1
2.18101E+0,2.96474E-1
2.17756E+0,3.31139E-1
2.17464E+0,3.35227E-1
2.17089E+0,3.52652E-1
2.16607E+0,3.38398E-1
2.16308E+0,3.28209E-1
2.15863E+0,3.30089E-1
2.15568E+0,3.28184E-1
2.15190E+0,3.19862E-1
2.14808E+0,2.90093E-1
2.14430E+0,3.06371E-1
2.14051E+0,2.53347E-1
2.13672E+0,2.09338E-1
2.13419E+0,1.81484E-1
2.13046E+0,1.62063E-1
2.12686E+0,1.55308E-1
2.12399E+0,9.68943E-2
2.12028E+0,6.99235E-2
2.11662E+0,3.32008E-2
2.11305E+0,2.40788E-2
2.10949E+0,2.13104E-2
2.10548E+0,3.85547E-2
2.10130E+0,5.59055E-2
2.09871E+0,6.81791E-2
2.09381E+0,8.56558E-2
2.09097E+0,9.02701E-2
2.08610E+0,6.91827E-2
2.08227E+0,7.68237E-2
2.07838E+0,7.65631E-2
2.07464E+0,5.59755E-2
2.07056E+0,5.74224E-2
2.06713E+0,4.37026E-2
2.06331E+0,3.81072E-2
2.05901E+0,5.03439E-2
2.05614E+0,5.39841E-2
2.05336E+0,6.52251E-2
2.04936E+0,9.85445E-2
2.04635E+0,1.01546E-1
2.04182E+0,1.18273E-1
2.03878E+0,1.10294E-1
2.03522E+0,1.16778E-1
2.03167E+0,1.07287E-1
2.02740E+0,8.72417E-2
2.02382E+0,7.39152E-2
2.02108E+0,5.67732E-2
2.01728E+0,3.36687E-2
2.01223E+0,5.24778E-3
2.00842E+0,2.26802E-2
2.00513E+0,3.91419E-2
2.00142E+0,3.75015E-2
1.99861E+0,4.15932E-2
1.99543E+0,3.52275E-2
1.99266E+0,4.46313E-2
1.99056E+0,4.97456E-2
1.98799E+0,4.39321E-2
1.98534E+0,2.48581E-2
1.98282E+0,2.07773E-2
1.98037E+0,2.33629E-2
1.97777E+0,1.04841E-2
1.97526E+0,1.83290E-2
1.97312E+0,2.66489E-2
1.97018E+0,2.68749E-2
1.96780E+0,2.28085E-2
1.96559E+0,2.92056E-2
1.96390E+0,4.21975E-2
1.96091E+0,4.63811E-2
1.95833E+0,6.63003E-2
1.95506E+0,7.16851E-2
1.95282E+0,7.55473E-2
1.94977E+0,8.27817E-2
1.94658E+0,8.87953E-2
1.94250E+0,8.18989E-2
